latitute,longitude,sinr,throughput
50.101000000001,80.098900000003,53.64,6125.598
50.101200000001,80.099000000003,53.7,6125.664
50.101300000001,80.099200000003,53.76,6125.751
50.101500000001,80.099300000003,53.78,6125.797
50.101600000001,80.099500000003,53.85,6125.877
50.101800000001,80.099600000003,53.88,6125.897
50.101900000001,80.099800000003,53.92,6125.924
50.102000000001,80.099900000003,54.02,6125.949
50.102100000001,80.100100000003,54.05,6125.953
50.102200000001,80.100300000003,54.12,6125.996
50.102300000001,80.100400000003,54.15,6126.018
50.102400000001,80.100500000003,54.22,6126.063
50.102500000001,80.100600000003,54.25,6126.136
50.102600000001,80.100700000003,54.35,6126.226
50.102700000001,80.100800000003,54.37,6126.272
50.102900000001,80.100900000003,54.44,6126.342
50.103100000001,80.101100000003,54.52,6126.422
50.103300000001,80.101200000003,54.55,6126.431
50.103500000001,80.101300000003,54.58,6126.519
50.103700000001,80.101500000003,54.62,6126.612
50.103800000001,80.101700000003,54.69,6126.686
50.103900000001,80.101900000003,54.76,6126.694
50.104100000001,80.102100000003,54.82,6126.741
50.104300000001,80.102200000003,54.84,6126.811
50.104400000001,80.102400000003,54.89,6126.884
50.104500000001,80.102600000003,54.98,6126.976
50.104600000001,80.102700000003,55.06,6126.987
50.104700000001,80.102800000003,55.07,6127.027
50.104900000001,80.103000000003,55.09,6127.096
50.105000000001,80.103200000003,55.17,6127.105
50.105200000001,80.103300000003,55.23,6127.15
50.105400000001,80.103500000003,55.25,6127.212
50.105600000001,80.103700000003,55.29,6127.303
50.105700000001,80.103800000003,55.38,6127.357
50.105800000001,80.104000000003,55.45,6127.391
50.106000000001,80.104200000003,55.53,6127.429
50.106100000001,80.104400000003,55.54,6127.489
50.106300000001,80.104600000003,55.61,6127.507
50.106400000001,80.104700000003,55.68,6127.567
50.106600000001,80.104900000003,55.71,6127.623
50.106700000001,80.105100000003,55.76,6127.696
50.106900000001,80.105200000003,55.79,6127.796
50.107100000001,80.105400000003,55.83,6127.859
50.107300000001,80.105500000003,55.93,6127.951
50.107500000001,80.105600000003,55.99,6128.007
50.107700000001,80.105700000003,56.07,6128.104
50.107800000001,80.105800000003,56.13,6128.145
50.107900000001,80.106000000003,56.23,6128.196
50.108000000001,80.106100000003,56.26,6128.204
50.108200000001,80.106300000004,56.27,6128.267
50.108300000001,80.106400000004,56.3,6128.365
50.108400000001,80.106500000004,56.39,6128.404
50.108500000001,80.106600000004,56.49,6128.422
50.108700000001,80.106800000004,56.51,6128.428
50.108800000001,80.107000000004,56.56,6128.441
50.108900000001,80.107100000004,56.63,6128.527
50.109100000001,80.107300000004,56.73,6128.585
50.109200000001,80.107500000004,56.76,6128.662
50.109300000001,80.107600000004,56.84,6128.747
50.109500000001,80.107800000004,56.87,6128.748
50.109600000001,80.107900000004,56.89,6128.812
50.109800000001,80.108000000004,56.96,6128.896
50.109900000001,80.108100000004,57.06,6128.951
50.110100000001,80.108300000004,57.1,6128.994
50.110200000001,80.108400000004,57.11,6129.077
50.110300000001,80.108500000004,57.17,6129.147
50.110500000001,80.108600000004,57.23,6129.184
50.110700000001,80.108800000004,57.27,6129.284
50.110900000001,80.109000000004,57.34,6129.359
50.111100000001,80.109100000004,57.4,6129.453
50.111200000001,80.109300000004,57.45,6129.458
50.111300000001,80.109500000004,57.5,6129.516
50.111400000001,80.109600000004,57.54,6129.568
50.111600000001,80.109800000004,57.57,6129.603
50.111700000001,80.110000000004,57.65,6129.632
50.111900000001,80.110100000004,57.68,6129.675
50.112100000001,80.110300000004,57.7,6129.728
50.112200000001,80.110500000004,57.75,6129.798
50.112300000001,80.110700000004,57.83,6129.836
50.112500000001,80.110800000004,57.93,6129.838
50.112700000001,80.110900000004,57.99,6129.875
50.112800000001,80.111100000004,58.07,6129.941
50.112900000001,80.111200000004,58.17,6130.04
50.113000000001,80.111300000004,58.22,6130.052
50.113100000001,80.111500000004,58.29,6130.088
50.113200000001,80.111600000004,58.3,6130.144
50.113300000001,80.111800000004,58.4,6130.23
50.113400000001,80.112000000004,58.49,6130.299
50.113500000001,80.112100000004,58.5,6130.357
50.113600000001,80.112300000004,58.53,6130.42
50.113700000001,80.112400000004,58.6,6130.485
50.113800000001,80.112500000004,58.68,6130.538
50.114000000001,80.112600000004,58.77,6130.625
50.114100000001,80.112800000004,58.82,6130.679
50.114300000001,80.112900000004,58.86,6130.755
50.114400000001,80.113000000004,58.91,6130.805
50.114600000001,80.113100000004,58.92,6130.888
50.114700000001,80.113200000004,58.97,6130.93
50.114800000001,80.113300000004,58.98,6131.019
50.114900000001,80.113500000004,59.03,6131.083
50.115000000001,80.113600000004,59.09,6131.156
50.115100000001,80.113800000004,59.12,6131.255
50.115200000001,80.114000000004,59.2,6131.311
50.115400000001,80.114100000004,59.21,6131.372
50.115600000001,80.114200000004,59.26,6131.466
50.115700000001,80.114400000004,59.3,6131.559
50.115900000001,80.114500000004,59.39,6131.659
50.116000000001,80.114600000004,59.46,6131.705
50.116200000001,80.114700000004,59.48,6131.781
50.116300000001,80.114800000004,59.56,6131.818
50.116400000001,80.114900000004,59.66,6131.82
50.116600000001,80.115100000004,59.73,6131.856
50.116700000001,80.115200000004,59.76,6131.912
50.116900000001,80.115400000004,59.81,6131.999
50.117000000001,80.115500000004,59.9,6132.026
50.117100000001,80.115600000004,59.98,6132.126
50.117300000001,80.115800000004,60.06,6132.195
50.117400000001,80.115900000004,60.07,6132.237
50.117600000001,80.116100000004,60.12,6132.302
50.117800000001,80.116200000004,60.22,6132.31
50.117900000001,80.116300000004,60.29,6132.314
50.118100000001,80.116400000004,60.38,6132.409
50.118200000001,80.116600000004,60.41,6132.495
50.118300000001,80.116800000004,60.5,6132.581
50.118500000001,80.117000000004,60.56,6132.596
50.118600000001,80.117200000004,60.62,6132.602
50.118800000001,80.117400000004,60.7,6132.655
50.118900000001,80.117600000004,60.76,6132.671
50.119100000001,80.117700000004,60.78,6132.76
50.119200000001,80.117800000004,60.87,6132.829
50.119400000001,80.117900000004,60.93,6132.837
50.119600000001,80.118000000004,61.03,6132.915
50.119800000001,80.118100000004,61.13,6132.921
50.119900000001,80.118200000004,61.15,6132.985
50.120000000001,80.118400000004,61.17,6133.039
50.120200000001,80.118600000004,61.24,6133.088
50.120400000001,80.118800000004,61.28,6133.118
50.120600000001,80.118900000004,61.38,6133.197
50.120700000001,80.119100000004,61.47,6133.218
50.120900000001,80.119300000004,61.57,6133.304
50.121000000001,80.119500000004,61.67,6133.336
50.121100000001,80.119600000004,61.77,6133.424
50.121300000001,80.119700000004,61.82,6133.457
50.121500000001,80.119800000004,61.91,6133.542
50.121700000001,80.119900000004,61.93,6133.633
50.121800000001,80.120000000004,62,6133.697
50.122000000001,80.120200000004,62.09,6133.748
50.122100000001,80.120400000004,62.13,6133.805
50.122300000001,80.120500000004,62.22,6133.817
50.122400000001,80.120700000004,62.32,6133.827
50.122600000001,80.120800000004,62.37,6133.909
50.122700000001,80.120900000004,62.44,6133.953
50.122800000001,80.121100000004,62.48,6134.035
50.123000000001,80.121200000004,62.53,6134.087
50.123200000001,80.121300000004,62.54,6134.175
50.123300000001,80.121400000004,62.59,6134.26
50.123500000001,80.121500000004,62.69,6134.353
50.123600000001,80.121700000004,62.7,6134.364
50.123700000001,80.121800000004,62.8,6134.445
50.123900000001,80.122000000004,62.83,6134.455
50.124000000001,80.122200000004,62.93,6134.482
50.124200000001,80.122300000004,63.01,6134.498
50.124400000001,80.122500000004,63.02,6134.577
50.124500000001,80.122600000004,63.09,6134.661
50.124700000001,80.122800000004,63.17,6134.757
50.124900000001,80.123000000004,63.18,6134.843
50.125000000001,80.123200000004,63.25,6134.931
50.125200000001,80.123400000004,63.35,6135.024
50.125300000001,80.123600000004,63.37,6135.03
50.125400000001,80.123800000004,63.4,6135.123
50.125600000001,80.123900000004,63.48,6135.22
50.125800000001,80.124000000004,63.56,6135.27
50.126000000001,80.124200000004,63.61,6135.315
50.126100000001,80.124400000004,63.64,6135.368
50.126200000001,80.124600000004,63.69,6135.374
50.126400000001,80.124700000004,63.79,6135.406
50.126500000001,80.124800000004,63.83,6135.458
50.126600000001,80.125000000004,63.88,6135.549
50.126800000001,80.125100000004,63.97,6135.602
50.126900000001,80.125300000004,63.98,6135.643
50.127000000001,80.125400000004,64.07,6135.696
50.127200000001,80.125500000004,64.08,6135.746
50.127300000001,80.125600000004,64.14,6135.841
50.127500000001,80.125800000004,64.17,6135.851
50.127700000001,80.126000000004,64.24,6135.933
50.127800000001,80.126100000004,64.32,6135.935
50.127900000001,80.126300000004,64.38,6136.003
50.128000000001,80.126500000004,64.39,6136.049
50.128100000001,80.126700000004,64.49,6136.052
50.128200000001,80.126800000004,64.55,6136.068
50.128300000001,80.126900000004,64.56,6136.101
50.128500000001,80.127000000004,64.61,6136.128
50.128700000001,80.127100000004,64.62,6136.145
50.128800000001,80.127300000004,64.64,6136.173
50.128900000001,80.127500000004,64.74,6136.237
50.129000000001,80.127600000004,64.75,6136.267
50.129200000001,80.127700000004,64.79,6136.268
50.129300000001,80.127900000004,64.81,6136.328
50.129500000001,80.128000000004,64.91,6136.376
50.129700000001,80.128100000004,64.99,6136.434
50.129800000001,80.128300000004,65.07,6136.481
50.130000000001,80.128500000004,65.15,6136.581
50.130200000001,80.128700000004,65.22,6136.673
50.130400000001,80.128900000004,65.25,6136.741
50.130600000001,80.129100000004,65.32,6136.831
50.130700000001,80.129300000004,65.37,6136.856
50.130800000001,80.129400000004,65.45,6136.927
50.131000000001,80.129500000004,65.48,6136.94
50.131100000001,80.129600000004,65.54,6137.029
50.131300000001,80.129700000004,65.63,6137.089
50.131400000001,80.129900000004,65.69,6137.165
50.131500000001,80.130100000004,65.74,6137.168
50.131600000001,80.130200000004,65.84,6137.228
50.131800000001,80.130300000004,65.93,6137.232
50.132000000001,80.130500000004,66.01,6137.288
50.132100000001,80.130600000004,66.08,6137.317
50.132200000001,80.130700000004,66.1,6137.417
50.132400000001,80.130800000004,66.16,6137.48
50.132600000001,80.130900000004,66.2,6137.564
50.132800000001,80.131100000004,66.29,6137.569
50.133000000001,80.131300000004,66.36,6137.655
50.133100000001,80.131400000004,66.45,6137.755
50.133200000001,80.131600000004,66.51,6137.76
50.133400000001,80.131700000004,66.55,6137.832
50.133500000001,80.131900000004,66.63,6137.84
50.133700000001,80.132000000004,66.7,6137.858
50.133800000001,80.132100000004,66.71,6137.879
50.134000000001,80.132300000004,66.74,6137.96
50.134200000001,80.132500000004,66.81,6138.044
50.134300000001,80.132700000004,66.9,6138.083
50.134400000001,80.132800000004,66.95,6138.169
50.134600000001,80.133000000004,67.01,6138.177
50.134700000001,80.133100000004,67.03,6138.264
50.134900000001,80.133300000004,67.04,6138.362
50.135100000001,80.133400000004,67.06,6138.444
50.135300000001,80.133500000004,67.13,6138.501
50.135400000001,80.133600000004,67.18,6138.568
50.135600000001,80.133700000004,67.19,6138.571
50.135800000001,80.133800000004,67.28,6138.593
50.135900000001,80.133900000004,67.31,6138.648
50.136100000001,80.134000000004,67.36,6138.678
50.136200000001,80.134100000004,67.39,6138.699
50.136400000001,80.134200000004,67.4,6138.742
50.136600000001,80.134400000004,67.5,6138.762
50.136800000001,80.134500000004,67.59,6138.837
50.137000000001,80.134700000004,67.67,6138.863
50.137100000001,80.134900000004,67.72,6138.929
50.137200000001,80.135100000004,67.74,6139.01
50.137300000001,80.135300000004,67.76,6139.056
50.137400000001,80.135400000004,67.83,6139.113
50.137600000001,80.135600000004,67.93,6139.186
50.137700000001,80.135800000004,68.03,6139.208
50.137800000001,80.136000000004,68.13,6139.21
50.138000000001,80.136200000004,68.16,6139.219
50.138100000001,80.136400000004,68.24,6139.265
50.138200000001,80.136600000005,68.27,6139.332
50.138400000001,80.136700000005,68.29,6139.393
50.138600000001,80.136900000005,68.31,6139.453
50.138700000001,80.137000000005,68.35,6139.53
50.138800000001,80.137100000005,68.45,6139.582
50.138900000001,80.137300000005,68.51,6139.651
50.139100000001,80.137500000005,68.59,6139.655
50.139300000001,80.137700000005,68.64,6139.658
50.139400000001,80.137900000005,68.71,6139.756
50.139500000001,80.138100000005,68.77,6139.846
50.139700000001,80.138300000005,68.82,6139.852
50.139900000001,80.138500000005,68.91,6139.856
50.140000000001,80.138700000005,68.97,6139.862
50.140200000001,80.138800000005,69.05,6139.902
50.140400000001,80.139000000005,69.1,6139.945
50.140500000001,80.139200000005,69.15,6139.991
50.140700000001,80.139300000005,69.2,6140.072
50.140900000001,80.139400000005,69.28,6140.129
50.141100000001,80.139500000005,69.35,6140.196
50.141200000001,80.139600000005,69.43,6140.202
50.141300000001,80.139700000005,69.45,6140.298
50.141400000001,80.139900000005,69.49,6140.321
50.141500000001,80.140100000005,69.56,6140.358
50.141700000001,80.140200000005,69.65,6140.394
50.141800000001,80.140300000005,69.67,6140.418
50.141900000001,80.140500000005,69.76,6140.42
50.142000000001,80.140600000005,69.83,6140.427
50.142200000001,80.140700000005,69.85,6140.436
50.142400000001,80.140800000005,69.86,6140.534
50.142500000001,80.140900000005,69.88,6140.577
50.142600000001,80.141100000005,69.96,6140.663
50.142800000001,80.141300000005,69.99,6140.686
50.143000000001,80.141400000005,70.04,6140.698
50.143100000001,80.141500000005,70.06,6140.729
50.143300000001,80.141700000005,70.1,6140.784
50.143400000001,80.141800000005,70.17,6140.867
50.143600000001,80.142000000005,70.25,6140.946
50.143700000001,80.142200000005,70.28,6140.97
50.143900000001,80.142400000005,70.29,6141.051
50.144100000001,80.142500000005,70.3,6141.097
50.144300000001,80.142600000005,70.36,6141.189
50.144500000001,80.142800000005,70.39,6141.232
50.144700000001,80.143000000005,70.49,6141.301
50.144800000001,80.143200000005,70.55,6141.38
50.144900000001,80.143300000005,70.61,6141.414
50.145000000001,80.143500000005,70.67,6141.428
50.145200000001,80.143700000005,70.77,6141.465
50.145400000001,80.143900000005,70.86,6141.527
50.145500000001,80.144000000005,70.92,6141.548
50.145600000001,80.144200000005,70.99,6141.606
50.145700000001,80.144400000005,71.02,6141.646
50.145800000001,80.144600000005,71.04,6141.693
50.145900000001,80.144800000005,71.12,6141.731
50.146100000001,80.144900000005,71.18,6141.759
50.146200000001,80.145000000005,71.25,6141.855
50.146300000001,80.145100000005,71.31,6141.944
50.146500000001,80.145200000005,71.32,6142.035
50.146700000001,80.145400000005,71.37,6142.051
50.146800000001,80.145600000005,71.43,6142.103
50.147000000001,80.145800000005,71.53,6142.164
50.147100000001,80.146000000005,71.63,6142.263
50.147200000001,80.146100000005,71.66,6142.278
50.147400000001,80.146300000005,71.68,6142.314
50.147500000001,80.146500000005,71.71,6142.332
50.147700000001,80.146600000005,71.72,6142.394
50.147800000001,80.146800000005,71.8,6142.433
50.147900000001,80.146900000005,71.9,6142.518
50.148000000001,80.147100000005,71.95,6142.569
50.148200000001,80.147200000005,72,6142.649
50.148400000001,80.147400000005,72.1,6142.736
50.148600000001,80.147500000005,72.13,6142.836
50.148800000001,80.147600000005,72.15,6142.888
50.149000000001,80.147700000005,72.17,6142.975
50.149200000001,80.147900000005,72.2,6142.991
50.149300000001,80.148000000005,72.21,6143.018
50.149400000001,80.148100000005,72.29,6143.088
50.149600000001,80.148200000005,72.34,6143.171
50.149700000001,80.148300000005,72.41,6143.238
50.149800000001,80.148500000005,72.48,6143.259
50.149900000001,80.148700000005,72.56,6143.277
50.150000000001,80.148900000005,72.57,6143.371
50.150200000001,80.149000000005,72.58,6143.469
50.150300000001,80.149100000005,72.61,6143.518
50.150500000001,80.149200000005,72.63,6143.564
50.150600000001,80.149400000005,72.66,6143.593
50.150700000001,80.149600000005,72.76,6143.651
50.150900000001,80.149800000005,72.84,6143.677
50.151000000001,80.150000000005,72.89,6143.734
50.151100000001,80.150100000005,72.95,6143.746
50.151300000001,80.150300000005,72.96,6143.767
50.151500000001,80.150400000005,73.03,6143.792
50.151600000001,80.150600000005,73.1,6143.852
50.151800000001,80.150800000005,73.19,6143.916
50.152000000001,80.151000000005,73.22,6143.999
50.152100000001,80.151200000005,73.23,6144.091
50.152200000001,80.151400000005,73.28,6144.177
50.152400000001,80.151600000005,73.38,6144.25
50.152600000001,80.151700000005,73.48,6144.279
50.152700000001,80.151900000005,73.54,6144.351
50.152900000001,80.152000000005,73.58,6144.356
50.153000000001,80.152100000005,73.65,6144.371
50.153100000001,80.152300000005,73.75,6144.42
50.153300000001,80.152400000005,73.79,6144.46
50.153500000001,80.152600000005,73.82,6144.512
50.153700000001,80.152700000005,73.85,6144.559
50.153800000001,80.152800000005,73.93,6144.627
50.154000000001,80.152900000005,73.97,6144.659
50.154100000001,80.153100000005,74.01,6144.73
50.154300000001,80.153200000005,74.1,6144.825
50.154500000001,80.153400000005,74.15,6144.909
50.154700000001,80.153600000005,74.18,6144.951
50.154900000001,80.153700000005,74.28,6145.01
50.155100000001,80.153800000005,74.29,6145.109
50.155200000001,80.154000000005,74.36,6145.126
50.155300000001,80.154100000005,74.41,6145.182
50.155500000001,80.154300000005,74.44,6145.249
50.155700000001,80.154400000005,74.51,6145.333
50.155900000001,80.154500000005,74.58,6145.415
50.156100000001,80.154700000005,74.61,6145.473
50.156200000001,80.154800000005,74.63,6145.482
50.156300000001,80.154900000005,74.64,6145.551
50.156500000001,80.155100000005,74.73,6145.556
50.156700000001,80.155200000005,74.8,6145.609
50.156800000001,80.155400000005,74.82,6145.613
50.157000000001,80.155600000005,74.91,6145.706
50.157200000001,80.155800000005,74.99,6145.776
50.157300000001,80.156000000005,75.02,6145.86
50.157400000001,80.156100000005,75.12,6145.906
50.157600000001,80.156300000005,75.14,6145.967
50.157800000001,80.156500000005,75.21,6146.016
50.157900000001,80.156600000005,75.22,6146.062
50.158000000001,80.156700000005,75.27,6146.073
50.158200000001,80.156800000005,75.28,6146.156
50.158400000001,80.157000000005,75.34,6146.193
50.158600000001,80.157200000005,75.36,6146.281
50.158700000001,80.157300000005,75.4,6146.364
50.158800000001,80.157400000005,75.45,6146.445
50.158900000001,80.157500000005,75.48,6146.522
50.159000000001,80.157600000005,75.51,6146.568
50.159100000001,80.157800000005,75.57,6146.618
50.159200000001,80.158000000005,75.61,6146.619
50.159300000001,80.158200000005,75.65,6146.631
50.159500000001,80.158400000005,75.75,6146.714
50.159700000001,80.158500000005,75.82,6146.793
50.159900000001,80.158600000005,75.88,6146.818
50.160000000001,80.158800000005,75.89,6146.866
50.160100000001,80.158900000005,75.99,6146.934
50.160300000001,80.159000000005,76.01,6146.939
50.160400000001,80.159100000005,76.02,6146.985
50.160500000001,80.159200000005,76.08,6147.08
50.160600000001,80.159400000005,76.16,6147.15
50.160800000001,80.159500000005,76.21,6147.217
50.160900000001,80.159600000005,76.31,6147.279
50.161100000001,80.159800000005,76.32,6147.291
50.161200000002,80.159900000005,76.4,6147.303
50.161300000002,80.160100000005,76.42,6147.361
50.161400000002,80.160200000005,76.43,6147.437
50.161600000002,80.160400000005,76.51,6147.504
50.161700000002,80.160500000005,76.55,6147.507
50.161900000002,80.160700000005,76.62,6147.541
50.162100000002,80.160900000005,76.72,6147.627
50.162300000002,80.161000000005,76.82,6147.696
50.162400000002,80.161200000005,76.9,6147.751
50.162600000002,80.161400000005,76.92,6147.767
50.162700000002,80.161500000005,77.02,6147.852
50.162900000002,80.161700000005,77.08,6147.943
50.163000000002,80.161900000005,77.18,6148.038
50.163200000002,80.162100000005,77.21,6148.101
50.163300000002,80.162200000005,77.26,6148.174
50.163400000002,80.162300000005,77.31,6148.206
50.163500000002,80.162400000005,77.4,6148.299
50.163600000002,80.162600000005,77.41,6148.336
50.163700000002,80.162800000005,77.44,6148.423
50.163900000002,80.163000000005,77.52,6148.493
50.164100000002,80.163200000005,77.59,6148.524
50.164200000002,80.163400000005,77.69,6148.576
50.164300000002,80.163500000005,77.72,6148.619
50.164500000002,80.163700000005,77.8,6148.627
50.164700000002,80.163900000005,77.81,6148.63
50.164900000002,80.164000000005,77.85,6148.7
50.165000000002,80.164200000005,77.91,6148.771
50.165100000002,80.164300000005,77.95,6148.862
50.165200000002,80.164400000005,77.98,6148.896
50.165400000002,80.164500000005,78.07,6148.908
50.165600000002,80.164600000005,78.13,6148.951
50.165800000002,80.164700000005,78.18,6149.011
50.166000000002,80.164900000005,78.25,6149.057
50.166200000002,80.165000000005,78.27,6149.126
50.166400000002,80.165200000005,78.31,6149.218
50.166500000002,80.165400000005,78.4,6149.226
50.166700000002,80.165500000005,78.45,6149.304
50.166800000002,80.165600000005,78.54,6149.379
50.166900000002,80.165700000005,78.56,6149.388
50.167100000002,80.165900000005,78.63,6149.449
50.167200000002,80.166000000005,78.64,6149.526
50.167300000002,80.166100000005,78.69,6149.617
50.167500000002,80.166300000005,78.78,6149.713
50.167700000002,80.166500000005,78.79,6149.757
50.167900000002,80.166600000006,78.82,6149.843
50.168100000002,80.166700000006,78.89,6149.848
50.168300000002,80.166900000006,78.91,6149.873
50.168400000002,80.167100000006,79,6149.934
50.168500000002,80.167300000006,79.04,6149.977
50.168600000002,80.167500000006,79.08,6149.979
50.168800000002,80.167600000006,79.18,6150.006
50.169000000002,80.167700000006,79.26,6150.052
50.169100000002,80.167900000006,79.3,6150.067
50.169200000002,80.168100000006,79.32,6150.121
50.169400000002,80.168200000006,79.4,6150.134
50.169500000002,80.168400000006,79.48,6150.159
50.169700000002,80.168500000006,79.55,6150.222
50.169900000002,80.168700000006,79.62,6150.278
50.170000000002,80.168900000006,79.71,6150.37
50.170200000002,80.169100000006,79.75,6150.377
50.170300000002,80.169300000006,79.78,6150.422
50.170500000002,80.169400000006,79.88,6150.452
50.170700000002,80.169600000006,79.93,6150.536
50.170800000002,80.169700000006,79.94,6150.625
50.170900000002,80.169900000006,80,6150.64
50.171100000002,80.170000000006,80.07,6150.726
50.171300000002,80.170200000006,80.15,6150.765
50.171400000002,80.170300000006,80.2,6150.814
50.171600000002,80.170500000006,80.3,6150.857
50.171700000002,80.170700000006,80.38,6150.933
50.171900000002,80.170800000006,80.44,6150.936
50.172000000002,80.171000000006,80.54,6150.989
50.172100000002,80.171100000006,80.61,6151.002
50.172300000002,80.171200000006,80.71,6151.035
50.172500000002,80.171400000006,80.79,6151.129
50.172700000002,80.171500000006,80.84,6151.2
50.172900000002,80.171600000006,80.86,6151.288
50.173000000002,80.171800000006,80.93,6151.381
50.173200000002,80.171900000006,81.03,6151.409
50.173400000002,80.172100000006,81.11,6151.438
50.173500000002,80.172200000006,81.16,6151.522
50.173700000002,80.172300000006,81.18,6151.594
50.173800000002,80.172500000006,81.25,6151.597
50.173900000002,80.172600000006,81.33,6151.683
50.174000000002,80.172800000006,81.41,6151.755
50.174200000002,80.172900000006,81.48,6151.826
50.174400000002,80.173100000006,81.58,6151.872
50.174500000002,80.173300000006,81.66,6151.944
50.174600000002,80.173400000006,81.72,6151.952
50.174800000002,80.173600000006,81.8,6152.021
50.175000000002,80.173700000006,81.88,6152.084
50.175200000002,80.173800000006,81.93,6152.182
50.175300000002,80.173900000006,82,6152.183
50.175500000002,80.174000000006,82.08,6152.196
50.175700000002,80.174200000006,82.14,6152.231
50.175800000002,80.174300000006,82.15,6152.303
50.175900000002,80.174500000006,82.23,6152.306
50.176000000002,80.174700000006,82.31,6152.4
50.176100000002,80.174800000006,82.37,6152.455
50.176300000002,80.174900000006,82.43,6152.468
50.176400000002,80.175000000006,82.45,6152.548
50.176600000002,80.175200000006,82.55,6152.591
50.176800000002,80.175400000006,82.63,6152.69
50.177000000002,80.175600000006,82.7,6152.721
50.177100000002,80.175700000006,82.74,6152.801
50.177200000002,80.175800000006,82.82,6152.808
50.177300000002,80.175900000006,82.89,6152.836
50.177400000002,80.176000000006,82.94,6152.894
50.177500000002,80.176200000006,82.98,6152.979
50.177600000002,80.176300000006,83.01,6153.068
50.177800000002,80.176400000006,83.1,6153.13
50.178000000002,80.176600000006,83.2,6153.161
50.178100000002,80.176700000006,83.21,6153.171
50.178200000002,80.176900000006,83.23,6153.243
50.178300000002,80.177100000006,83.33,6153.289
50.178500000002,80.177200000006,83.34,6153.31
50.178700000002,80.177300000006,83.35,6153.341
50.178900000002,80.177400000006,83.37,6153.388
50.179000000002,80.177500000006,83.38,6153.407
50.179200000002,80.177600000006,83.43,6153.476
50.179300000002,80.177800000006,83.51,6153.53
50.179400000002,80.178000000006,83.54,6153.584
50.179600000002,80.178100000006,83.64,6153.644
50.179800000002,80.178200000006,83.73,6153.703
50.179900000002,80.178400000006,83.82,6153.711
50.180000000002,80.178500000006,83.88,6153.76
50.180100000002,80.178700000006,83.95,6153.84
50.180300000002,80.178800000006,84,6153.93
50.180500000002,80.178900000006,84.05,6153.949
50.180600000002,80.179100000006,84.13,6154.043
50.180800000002,80.179300000006,84.19,6154.102
50.181000000002,80.179400000006,84.21,6154.113
50.181100000002,80.179500000006,84.23,6154.146
50.181200000002,80.179700000006,84.32,6154.178
50.181300000002,80.179800000006,84.34,6154.277
50.181500000002,80.180000000006,84.43,6154.321
50.181700000002,80.180100000006,84.5,6154.331
50.181900000002,80.180200000006,84.51,6154.424
50.182000000002,80.180400000006,84.57,6154.5
50.182200000002,80.180600000006,84.66,6154.506
50.182400000002,80.180700000006,84.7,6154.598
50.182600000002,80.180800000006,84.73,6154.61
50.182800000002,80.180900000006,84.74,6154.647
50.183000000002,80.181100000006,84.82,6154.73
50.183100000002,80.181200000006,84.92,6154.756
50.183300000002,80.181400000006,84.94,6154.835
50.183500000002,80.181600000006,85,6154.875
50.183600000002,80.181700000006,85.05,6154.889
50.183700000002,80.181900000006,85.06,6154.91
50.183800000002,80.182000000006,85.1,6154.982
50.184000000002,80.182100000006,85.11,6155.04
50.184100000002,80.182300000006,85.16,6155.105
50.184200000002,80.182400000006,85.25,6155.108
50.184300000002,80.182500000006,85.34,6155.188
50.184500000002,80.182600000006,85.36,6155.202
50.184700000002,80.182800000006,85.39,6155.219
50.184800000002,80.182900000006,85.43,6155.267
50.185000000002,80.183100000006,85.45,6155.29
50.185100000002,80.183200000006,85.54,6155.338
50.185200000002,80.183300000006,85.56,6155.381
50.185400000002,80.183400000006,85.61,6155.465
50.185500000002,80.183500000006,85.68,6155.549
50.185700000002,80.183700000006,85.78,6155.583
50.185800000002,80.183800000006,85.84,6155.674
50.186000000002,80.184000000006,85.88,6155.689
50.186200000002,80.184200000006,85.92,6155.755
50.186400000002,80.184300000006,85.94,6155.854
50.186500000002,80.184400000006,85.99,6155.947
50.186600000002,80.184600000006,86.07,6155.979
50.186700000002,80.184700000006,86.09,6156.051
50.186800000002,80.184800000006,86.1,6156.116
50.186900000002,80.185000000006,86.16,6156.207
50.187000000002,80.185200000006,86.17,6156.305
50.187100000002,80.185300000006,86.24,6156.34
50.187300000002,80.185500000006,86.28,6156.438
50.187500000002,80.185700000006,86.38,6156.46
50.187700000002,80.185900000006,86.44,6156.53
50.187800000002,80.186100000006,86.49,6156.555
50.188000000002,80.186200000006,86.58,6156.573
50.188200000002,80.186300000006,86.59,6156.614
50.188300000002,80.186400000006,86.63,6156.701
50.188500000002,80.186600000006,86.66,6156.715
50.188700000002,80.186800000006,86.68,6156.788
50.188800000002,80.186900000006,86.78,6156.872
50.189000000002,80.187000000006,86.84,6156.945
50.189100000002,80.187200000006,86.94,6157.045
50.189200000002,80.187400000006,86.96,6157.082
50.189300000002,80.187500000006,87.04,6157.149
50.189400000002,80.187600000006,87.1,6157.242
50.189500000002,80.187800000006,87.11,6157.331
50.189600000002,80.187900000006,87.18,6157.382
50.189700000002,80.188100000006,87.22,6157.47
50.189800000002,80.188300000006,87.29,6157.491
50.190000000002,80.188500000006,87.31,6157.509
50.190100000002,80.188600000006,87.37,6157.584
50.190300000002,80.188700000006,87.42,6157.684
50.190400000002,80.188900000006,87.52,6157.744
50.190600000002,80.189100000006,87.57,6157.838
50.190700000002,80.189200000006,87.62,6157.875
