latitute,longitude,sinr,throughput
50.097300000001,80.099000000003,49.64,6070.113
50.097500000001,80.099100000003,49.67,6070.13
50.097700000001,80.099300000003,49.68,6070.179
50.097900000001,80.099500000003,49.74,6070.262
50.098100000001,80.099700000003,49.82,6070.264
50.098300000001,80.099800000003,49.83,6070.338
50.098400000001,80.100000000003,49.89,6070.438
50.098600000001,80.100100000003,49.93,6070.516
50.098700000001,80.100300000003,50.02,6070.522
50.098900000001,80.100400000003,50.05,6070.596
50.099100000001,80.100500000003,50.08,6070.633
50.099200000001,80.100700000003,50.1,6070.638
50.099300000001,80.100900000003,50.11,6070.671
50.099400000001,80.101000000003,50.12,6070.736
50.099600000001,80.101200000003,50.19,6070.795
50.099800000001,80.101400000003,50.23,6070.811
50.100000000001,80.101500000003,50.26,6070.884
50.100100000001,80.101600000003,50.31,6070.888
50.100300000001,80.101800000003,50.35,6070.979
50.100400000001,80.102000000003,50.45,6071.072
50.100600000001,80.102100000003,50.48,6071.149
50.100700000001,80.102200000003,50.53,6071.235
50.100900000001,80.102300000003,50.58,6071.319
50.101000000001,80.102500000003,50.68,6071.399
50.101200000001,80.102600000003,50.74,6071.416
50.101400000001,80.102800000003,50.77,6071.454
50.101600000001,80.103000000003,50.8,6071.463
50.101700000001,80.103100000003,50.81,6071.533
50.101800000001,80.103200000003,50.86,6071.578
50.102000000001,80.103400000003,50.89,6071.623
50.102200000001,80.103600000003,50.92,6071.718
50.102400000001,80.103700000003,51,6071.771
50.102500000001,80.103800000003,51.07,6071.78
50.102600000001,80.104000000003,51.12,6071.867
50.102700000001,80.104200000003,51.22,6071.933
50.102900000001,80.104400000003,51.26,6071.957
50.103000000001,80.104600000003,51.33,6072.035
50.103200000001,80.104800000003,51.36,6072.096
50.103400000001,80.104900000003,51.42,6072.122
50.103600000001,80.105000000003,51.5,6072.144
50.103800000001,80.105100000003,51.54,6072.22
50.103900000001,80.105300000003,51.61,6072.305
50.104100000001,80.105500000003,51.67,6072.353
50.104300000001,80.105700000003,51.75,6072.431
50.104500000001,80.105800000003,51.81,6072.468
50.104600000001,80.106000000003,51.91,6072.476
50.104700000001,80.106200000003,51.95,6072.479
50.104900000001,80.106300000004,51.98,6072.513
50.105100000001,80.106500000004,51.99,6072.606
50.105200000001,80.106700000004,52.07,6072.687
50.105300000001,80.106800000004,52.1,6072.771
50.105400000001,80.106900000004,52.17,6072.853
50.105500000001,80.107000000004,52.19,6072.93
50.105700000001,80.107100000004,52.28,6072.951
50.105900000001,80.107200000004,52.31,6072.996
50.106000000001,80.107300000004,52.39,6073.08
50.106100000001,80.107500000004,52.47,6073.111
50.106300000001,80.107700000004,52.49,6073.197
50.106500000001,80.107800000004,52.56,6073.292
50.106600000001,80.107900000004,52.64,6073.373
50.106700000001,80.108100000004,52.7,6073.413
50.106800000001,80.108200000004,52.76,6073.486
50.107000000001,80.108400000004,52.78,6073.571
50.107100000001,80.108600000004,52.85,6073.599
50.107300000001,80.108700000004,52.91,6073.636
50.107500000001,80.108900000004,52.94,6073.716
50.107600000001,80.109100000004,53.02,6073.767
50.107700000001,80.109200000004,53.06,6073.834
50.107800000001,80.109400000004,53.07,6073.885
50.107900000001,80.109600000004,53.1,6073.972
50.108000000001,80.109700000004,53.18,6074.047
50.108100000001,80.109800000004,53.19,6074.061
50.108300000001,80.110000000004,53.25,6074.145
50.108400000001,80.110200000004,53.32,6074.185
50.108600000001,80.110300000004,53.42,6074.27
50.108800000001,80.110400000004,53.48,6074.301
50.108900000001,80.110600000004,53.57,6074.339
50.109000000001,80.110700000004,53.6,6074.409
50.109100000001,80.110900000004,53.65,6074.484
50.109200000001,80.111000000004,53.74,6074.503
50.109300000001,80.111100000004,53.75,6074.54
50.109400000001,80.111300000004,53.83,6074.614
50.109500000001,80.111500000004,53.89,6074.704
50.109700000001,80.111600000004,53.91,6074.801
50.109900000001,80.111700000004,53.95,6074.891
50.110000000001,80.111900000004,54.01,6074.936
50.110200000001,80.112000000004,54.03,6075.022
50.110400000001,80.112100000004,54.04,6075.08
50.110500000001,80.112200000004,54.14,6075.136
50.110700000001,80.112400000004,54.17,6075.21
50.110800000001,80.112600000004,54.24,6075.234
50.111000000001,80.112800000004,54.27,6075.298
50.111200000001,80.113000000004,54.33,6075.385
50.111300000001,80.113100000004,54.37,6075.45
50.111400000001,80.113200000004,54.43,6075.519
50.111600000001,80.113400000004,54.46,6075.521
50.111800000001,80.113500000004,54.52,6075.554
50.112000000001,80.113700000004,54.53,6075.58
50.112200000001,80.113900000004,54.58,6075.65
50.112400000001,80.114100000004,54.62,6075.687
50.112500000001,80.114300000004,54.65,6075.725
50.112600000001,80.114500000004,54.66,6075.744
50.112700000001,80.114700000004,54.75,6075.803
50.112800000001,80.114800000004,54.82,6075.873
50.112900000001,80.114900000004,54.83,6075.893
50.113000000001,80.115000000004,54.88,6075.969
50.113200000001,80.115200000004,54.93,6076.002
50.113400000001,80.115400000004,55,6076.09
50.113600000001,80.115600000004,55.03,6076.157
50.113700000001,80.115700000004,55.12,6076.206
50.113900000001,80.115900000004,55.13,6076.294
50.114100000001,80.116100000004,55.19,6076.308
50.114300000001,80.116300000004,55.23,6076.395
50.114500000001,80.116500000004,55.3,6076.443
50.114700000001,80.116600000004,55.39,6076.477
50.114900000001,80.116700000004,55.42,6076.531
50.115000000001,80.116800000004,55.45,6076.619
50.115200000001,80.116900000004,55.49,6076.674
50.115400000001,80.117000000004,55.54,6076.733
50.115500000001,80.117200000004,55.62,6076.828
50.115700000001,80.117300000004,55.71,6076.855
50.115900000001,80.117400000004,55.79,6076.908
50.116100000001,80.117600000004,55.88,6076.947
50.116200000001,80.117700000004,55.98,6076.994
50.116400000001,80.117800000004,56.02,6077.024
50.116500000001,80.118000000004,56.11,6077.117
50.116600000001,80.118100000004,56.17,6077.142
50.116700000001,80.118200000004,56.19,6077.229
50.116800000001,80.118400000004,56.21,6077.24
50.116900000001,80.118600000004,56.28,6077.335
50.117000000001,80.118700000004,56.32,6077.381
50.117200000001,80.118800000004,56.42,6077.392
50.117300000001,80.118900000004,56.47,6077.445
50.117500000001,80.119000000004,56.52,6077.455
50.117700000001,80.119200000004,56.56,6077.535
50.117800000001,80.119400000004,56.63,6077.584
50.118000000001,80.119600000004,56.69,6077.68
50.118200000001,80.119700000004,56.79,6077.686
50.118400000001,80.119800000004,56.85,6077.712
50.118500000001,80.119900000004,56.89,6077.796
50.118700000001,80.120100000004,56.93,6077.861
50.118800000001,80.120300000004,57.01,6077.915
50.119000000001,80.120400000004,57.05,6078.014
50.119200000001,80.120600000004,57.1,6078.029
50.119400000001,80.120700000004,57.11,6078.07
50.119500000001,80.120800000004,57.16,6078.166
50.119600000001,80.121000000004,57.19,6078.238
50.119700000001,80.121200000004,57.25,6078.246
50.119800000001,80.121400000004,57.33,6078.283
50.120000000001,80.121500000004,57.42,6078.335
50.120200000001,80.121600000004,57.47,6078.351
50.120300000001,80.121800000004,57.5,6078.447
50.120400000001,80.121900000004,57.54,6078.476
50.120500000001,80.122100000004,57.57,6078.54
50.120700000001,80.122200000004,57.61,6078.56
50.120800000001,80.122400000004,57.64,6078.6
50.121000000001,80.122600000004,57.72,6078.654
50.121100000001,80.122800000004,57.73,6078.753
50.121300000001,80.123000000004,57.75,6078.761
50.121500000001,80.123100000004,57.76,6078.814
50.121700000001,80.123200000004,57.85,6078.838
50.121800000001,80.123300000004,57.94,6078.841
50.122000000001,80.123400000004,57.97,6078.899
50.122100000001,80.123500000004,58.07,6078.991
50.122200000001,80.123700000004,58.12,6079.081
50.122300000001,80.123800000004,58.21,6079.107
50.122400000001,80.123900000004,58.25,6079.16
50.122500000001,80.124000000004,58.26,6079.189
50.122700000001,80.124200000004,58.32,6079.288
50.122900000001,80.124300000004,58.33,6079.335
50.123100000001,80.124400000004,58.34,6079.406
50.123300000001,80.124600000004,58.41,6079.422
50.123500000001,80.124700000004,58.42,6079.432
50.123700000001,80.124900000004,58.46,6079.489
50.123900000001,80.125100000004,58.47,6079.53
50.124000000001,80.125200000004,58.54,6079.61
50.124100000001,80.125300000004,58.62,6079.707
50.124300000001,80.125500000004,58.67,6079.728
50.124400000001,80.125600000004,58.77,6079.799
50.124500000001,80.125800000004,58.86,6079.817
50.124700000001,80.126000000004,58.89,6079.831
50.124900000001,80.126200000004,58.97,6079.911
50.125000000001,80.126400000004,59,6079.943
50.125200000001,80.126600000004,59.02,6080.042
50.125300000001,80.126800000004,59.12,6080.115
50.125500000001,80.126900000004,59.22,6080.186
50.125700000001,80.127100000004,59.27,6080.215
50.125800000001,80.127200000004,59.32,6080.313
50.125900000001,80.127400000004,59.34,6080.315
50.126000000001,80.127600000004,59.43,6080.378
50.126200000001,80.127700000004,59.53,6080.437
50.126400000001,80.127800000004,59.59,6080.441
50.126600000001,80.128000000004,59.67,6080.505
50.126800000001,80.128200000004,59.71,6080.576
50.127000000001,80.128400000004,59.81,6080.669
50.127100000001,80.128500000004,59.9,6080.688
50.127200000001,80.128600000004,59.93,6080.741
50.127400000001,80.128700000004,59.95,6080.786
50.127500000001,80.128800000004,59.96,6080.88
50.127600000001,80.129000000004,60.06,6080.888
50.127700000001,80.129200000004,60.14,6080.987
50.127800000001,80.129300000004,60.21,6081.085
50.128000000001,80.129500000004,60.3,6081.165
50.128100000001,80.129700000004,60.4,6081.198
50.128300000001,80.129800000004,60.49,6081.261
50.128400000001,80.129900000004,60.5,6081.282
50.128500000001,80.130000000004,60.52,6081.305
50.128700000001,80.130100000004,60.55,6081.385
50.128900000001,80.130200000004,60.63,6081.411
50.129000000001,80.130300000004,60.66,6081.496
50.129100000001,80.130400000004,60.73,6081.525
50.129300000001,80.130600000004,60.8,6081.597
50.129500000001,80.130700000004,60.84,6081.696
50.129600000001,80.130800000004,60.86,6081.751
50.129800000001,80.130900000004,60.94,6081.773
50.129900000001,80.131000000004,60.95,6081.8
50.130000000001,80.131200000004,61.01,6081.814
50.130100000001,80.131400000004,61.11,6081.854
50.130300000001,80.131600000004,61.18,6081.932
50.130400000001,80.131700000004,61.23,6081.936
50.130600000001,80.131900000004,61.24,6081.957
50.130700000001,80.132000000004,61.32,6082.034
50.130900000001,80.132200000004,61.42,6082.133
50.131100000001,80.132400000004,61.45,6082.2
50.131300000001,80.132600000004,61.54,6082.202
50.131500000001,80.132800000004,61.59,6082.241
50.131600000001,80.132900000004,61.61,6082.304
50.131700000001,80.133100000004,61.68,6082.315
50.131800000001,80.133300000004,61.72,6082.39
50.132000000001,80.133400000004,61.78,6082.435
50.132200000001,80.133500000004,61.83,6082.452
50.132300000001,80.133700000004,61.92,6082.475
50.132400000001,80.133900000004,61.95,6082.573
50.132500000001,80.134100000004,61.99,6082.654
50.132700000001,80.134300000004,62.04,6082.662
50.132800000001,80.134400000004,62.06,6082.73
50.133000000001,80.134500000004,62.11,6082.795
50.133200000001,80.134700000004,62.12,6082.807
50.133300000001,80.134900000004,62.15,6082.893
50.133400000001,80.135000000004,62.16,6082.96
50.133600000001,80.135100000004,62.23,6082.978
50.133800000001,80.135200000004,62.33,6083.046
50.134000000001,80.135300000004,62.41,6083.118
50.134100000001,80.135500000004,62.45,6083.141
50.134200000001,80.135700000004,62.54,6083.235
50.134400000001,80.135900000004,62.55,6083.249
50.134500000001,80.136000000004,62.65,6083.317
50.134600000001,80.136100000004,62.69,6083.339
50.134700000001,80.136300000004,62.73,6083.375
50.134900000001,80.136400000004,62.74,6083.428
50.135100000001,80.136600000005,62.77,6083.453
50.135300000001,80.136800000005,62.82,6083.464
50.135400000001,80.136900000005,62.83,6083.483
50.135500000001,80.137000000005,62.87,6083.56
50.135600000001,80.137100000005,62.92,6083.648
50.135700000001,80.137300000005,62.93,6083.726
50.135900000001,80.137400000005,62.95,6083.802
50.136100000001,80.137500000005,62.98,6083.863
50.136300000001,80.137700000005,63.07,6083.927
50.136400000001,80.137800000005,63.15,6083.988
50.136600000001,80.138000000005,63.23,6084.085
50.136800000001,80.138100000005,63.31,6084.114
50.136900000001,80.138200000005,63.33,6084.193
50.137100000001,80.138300000005,63.39,6084.265
50.137300000001,80.138500000005,63.44,6084.32
50.137500000001,80.138700000005,63.46,6084.397
50.137600000001,80.138800000005,63.51,6084.44
50.137700000001,80.138900000005,63.52,6084.441
50.137900000001,80.139100000005,63.62,6084.52
50.138100000001,80.139300000005,63.63,6084.553
50.138300000001,80.139400000005,63.65,6084.637
50.138400000001,80.139600000005,63.71,6084.656
50.138500000001,80.139700000005,63.79,6084.675
50.138700000001,80.139900000005,63.89,6084.678
50.138900000001,80.140000000005,63.94,6084.7
50.139000000001,80.140100000005,63.97,6084.742
50.139100000001,80.140200000005,63.99,6084.764
50.139300000001,80.140300000005,64.05,6084.842
50.139400000001,80.140500000005,64.12,6084.939
50.139500000001,80.140600000005,64.14,6085.006
50.139600000001,80.140800000005,64.23,6085.1
50.139800000001,80.141000000005,64.33,6085.165
50.139900000001,80.141100000005,64.42,6085.231
50.140100000001,80.141200000005,64.43,6085.248
50.140200000001,80.141300000005,64.47,6085.264
50.140400000001,80.141500000005,64.57,6085.267
50.140600000001,80.141700000005,64.67,6085.355
50.140800000001,80.141800000005,64.73,6085.441
50.140900000001,80.141900000005,64.81,6085.52
50.141000000001,80.142100000005,64.86,6085.556
50.141100000001,80.142200000005,64.87,6085.558
50.141200000001,80.142300000005,64.89,6085.622
50.141300000001,80.142500000005,64.97,6085.71
50.141400000001,80.142700000005,65.07,6085.714
50.141500000001,80.142900000005,65.17,6085.807
50.141600000001,80.143000000005,65.25,6085.813
50.141800000001,80.143200000005,65.34,6085.816
50.141900000001,80.143300000005,65.38,6085.863
50.142100000001,80.143400000005,65.43,6085.955
50.142200000001,80.143600000005,65.49,6086.037
50.142300000001,80.143700000005,65.56,6086.108
50.142400000001,80.143900000005,65.64,6086.137
50.142500000001,80.144100000005,65.67,6086.19
50.142600000001,80.144300000005,65.73,6086.283
50.142800000001,80.144400000005,65.83,6086.372
50.143000000001,80.144500000005,65.87,6086.394
50.143200000001,80.144700000005,65.89,6086.414
50.143400000001,80.144900000005,65.9,6086.488
50.143500000001,80.145100000005,65.95,6086.495
50.143600000001,80.145200000005,65.99,6086.575
50.143800000001,80.145400000005,66.03,6086.667
50.144000000001,80.145600000005,66.12,6086.68
50.144100000001,80.145800000005,66.13,6086.777
50.144200000001,80.145900000005,66.15,6086.863
50.144300000001,80.146000000005,66.16,6086.934
50.144500000001,80.146100000005,66.21,6086.935
50.144700000001,80.146300000005,66.22,6086.942
50.144800000001,80.146400000005,66.31,6087.028
50.145000000001,80.146500000005,66.39,6087.082
50.145100000001,80.146700000005,66.46,6087.118
50.145200000001,80.146900000005,66.5,6087.172
50.145300000001,80.147000000005,66.54,6087.196
50.145500000001,80.147100000005,66.64,6087.276
50.145600000001,80.147200000005,66.73,6087.303
50.145700000001,80.147400000005,66.77,6087.333
50.145800000001,80.147500000005,66.79,6087.361
50.145900000001,80.147700000005,66.88,6087.404
50.146100000001,80.147800000005,66.96,6087.498
50.146200000001,80.147900000005,67.01,6087.516
50.146400000001,80.148100000005,67.06,6087.556
50.146500000001,80.148200000005,67.08,6087.635
50.146700000001,80.148300000005,67.09,6087.636
50.146900000001,80.148400000005,67.13,6087.655
50.147100000001,80.148500000005,67.18,6087.748
50.147200000001,80.148600000005,67.22,6087.84
50.147400000001,80.148700000005,67.31,6087.928
50.147500000001,80.148800000005,67.32,6088.011
50.147600000001,80.148900000005,67.35,6088.059
50.147800000001,80.149000000005,67.38,6088.118
50.147900000001,80.149100000005,67.44,6088.149
50.148100000001,80.149300000005,67.49,6088.174
50.148200000001,80.149500000005,67.51,6088.247
50.148300000001,80.149700000005,67.58,6088.342
50.148500000001,80.149800000005,67.67,6088.433
50.148700000001,80.150000000005,67.75,6088.435
50.148800000001,80.150200000005,67.8,6088.454
50.148900000001,80.150400000005,67.88,6088.533
50.149000000001,80.150500000005,67.89,6088.608
50.149100000001,80.150700000005,67.99,6088.669
50.149300000001,80.150800000005,68.03,6088.742
50.149500000001,80.151000000005,68.1,6088.78
50.149600000001,80.151100000005,68.13,6088.812
50.149700000001,80.151200000005,68.17,6088.883
50.149900000001,80.151400000005,68.26,6088.914
50.150100000001,80.151600000005,68.27,6088.979
50.150200000001,80.151700000005,68.31,6089.009
50.150400000001,80.151800000005,68.41,6089.036
50.150600000001,80.151900000005,68.51,6089.064
50.150700000001,80.152100000005,68.58,6089.136
50.150800000001,80.152300000005,68.59,6089.186
50.151000000001,80.152400000005,68.62,6089.274
50.151100000001,80.152500000005,68.64,6089.349
50.151300000001,80.152600000005,68.68,6089.43
50.151400000001,80.152800000005,68.7,6089.45
50.151500000001,80.152900000005,68.75,6089.524
50.151600000001,80.153000000005,68.76,6089.574
50.151700000001,80.153200000005,68.79,6089.598
50.151900000001,80.153300000005,68.87,6089.651
50.152100000001,80.153500000005,68.92,6089.728
50.152200000001,80.153700000005,68.98,6089.809
50.152400000001,80.153900000005,69.05,6089.84
50.152600000001,80.154100000005,69.1,6089.926
50.152800000001,80.154300000005,69.16,6090.026
50.152900000001,80.154500000005,69.21,6090.075
50.153000000001,80.154700000005,69.29,6090.161
50.153200000001,80.154800000005,69.33,6090.214
50.153300000002,80.155000000005,69.36,6090.256
50.153400000002,80.155200000005,69.39,6090.281
50.153600000002,80.155400000005,69.45,6090.319
50.153800000002,80.155500000005,69.48,6090.347
50.153900000002,80.155700000005,69.51,6090.387
50.154000000002,80.155900000005,69.6,6090.455
50.154100000002,80.156100000005,69.66,6090.497
50.154200000002,80.156300000005,69.76,6090.542
50.154400000002,80.156400000005,69.85,6090.55
50.154500000002,80.156500000005,69.89,6090.623
50.154700000002,80.156700000005,69.91,6090.668
50.154900000002,80.156800000005,69.99,6090.761
50.155000000002,80.157000000005,70.03,6090.818
50.155200000002,80.157100000005,70.06,6090.843
50.155400000002,80.157300000005,70.13,6090.931
50.155600000002,80.157500000005,70.17,6090.968
50.155800000002,80.157600000005,70.22,6091.054
50.155900000002,80.157800000005,70.28,6091.07
50.156100000002,80.158000000005,70.34,6091.126
50.156200000002,80.158100000005,70.39,6091.142
50.156300000002,80.158300000005,70.47,6091.151
50.156400000002,80.158500000005,70.51,6091.234
50.156600000002,80.158700000005,70.59,6091.275
50.156800000002,80.158800000005,70.67,6091.316
50.156900000002,80.158900000005,70.7,6091.361
50.157100000002,80.159100000005,70.77,6091.423
50.157300000002,80.159200000005,70.79,6091.475
50.157500000002,80.159400000005,70.86,6091.558
50.157600000002,80.159500000005,70.96,6091.604
50.157700000002,80.159600000005,70.99,6091.614
50.157800000002,80.159800000005,71.05,6091.694
50.158000000002,80.159900000005,71.07,6091.714
50.158100000002,80.160000000005,71.14,6091.762
50.158200000002,80.160100000005,71.15,6091.843
50.158300000002,80.160200000005,71.19,6091.939
50.158500000002,80.160400000005,71.27,6091.974
50.158600000002,80.160600000005,71.35,6092.05
50.158800000002,80.160700000005,71.44,6092.062
50.158900000002,80.160800000005,71.54,6092.067
50.159100000002,80.160900000005,71.57,6092.08
50.159300000002,80.161100000005,71.64,6092.167
50.159400000002,80.161300000005,71.71,6092.225
50.159600000002,80.161500000005,71.77,6092.312
50.159800000002,80.161600000005,71.8,6092.348
50.160000000002,80.161700000005,71.82,6092.437
50.160100000002,80.161900000005,71.83,6092.451
50.160200000002,80.162100000005,71.85,6092.545
50.160300000002,80.162200000005,71.86,6092.605
50.160400000002,80.162400000005,71.91,6092.65
50.160500000002,80.162500000005,71.92,6092.683
50.160600000002,80.162700000005,71.94,6092.689
50.160800000002,80.162800000005,71.99,6092.772
50.160900000002,80.163000000005,72.07,6092.822
50.161000000002,80.163200000005,72.14,6092.899
50.161200000002,80.163400000005,72.21,6092.964
50.161300000002,80.163600000005,72.24,6093.021
50.161400000002,80.163800000005,72.25,6093.101
50.161600000002,80.163900000005,72.27,6093.191
50.161800000002,80.164000000005,72.37,6093.234
50.162000000002,80.164100000005,72.4,6093.245
50.162200000002,80.164300000005,72.47,6093.279
50.162400000002,80.164400000005,72.48,6093.308
50.162500000002,80.164600000005,72.58,6093.339
50.162700000002,80.164700000005,72.67,6093.438
50.162900000002,80.164900000005,72.75,6093.504
50.163100000002,80.165100000005,72.81,6093.553
50.163200000002,80.165300000005,72.91,6093.643
50.163400000002,80.165400000005,73.01,6093.717
50.163500000002,80.165600000005,73.02,6093.797
50.163700000002,80.165700000005,73.03,6093.887
50.163900000002,80.165800000005,73.06,6093.94
50.164000000002,80.165900000005,73.12,6093.944
50.164200000002,80.166000000005,73.19,6094.029
50.164300000002,80.166100000005,73.23,6094.067
50.164500000002,80.166200000005,73.26,6094.129
50.164600000002,80.166300000005,73.3,6094.184
50.164800000002,80.166400000005,73.34,6094.256
50.165000000002,80.166500000005,73.41,6094.313
50.165100000002,80.166700000006,73.42,6094.373
50.165300000002,80.166900000006,73.49,6094.455
50.165500000002,80.167000000006,73.56,6094.462
50.165700000002,80.167200000006,73.61,6094.495
50.165800000002,80.167400000006,73.71,6094.561
50.166000000002,80.167500000006,73.73,6094.647
50.166200000002,80.167700000006,73.79,6094.679
50.166400000002,80.167800000006,73.88,6094.715
50.166600000002,80.168000000006,73.98,6094.803
50.166800000002,80.168200000006,74.05,6094.848
50.167000000002,80.168300000006,74.11,6094.896
50.167100000002,80.168500000006,74.19,6094.953
50.167300000002,80.168700000006,74.22,6095.02
50.167400000002,80.168800000006,74.28,6095.096
50.167600000002,80.168900000006,74.29,6095.184
50.167700000002,80.169100000006,74.32,6095.213
50.167900000002,80.169200000006,74.34,6095.261
50.168100000002,80.169400000006,74.44,6095.329
50.168200000002,80.169500000006,74.46,6095.381
50.168300000002,80.169700000006,74.47,6095.388
50.168500000002,80.169800000006,74.55,6095.46
50.168700000002,80.169900000006,74.6,6095.525
50.168800000002,80.170100000006,74.66,6095.589
50.168900000002,80.170300000006,74.76,6095.631
50.169100000002,80.170400000006,74.85,6095.704
50.169300000002,80.170600000006,74.9,6095.716
50.169400000002,80.170800000006,74.97,6095.781
50.169600000002,80.171000000006,75.05,6095.8
50.169800000002,80.171100000006,75.14,6095.871
50.170000000002,80.171200000006,75.18,6095.877
50.170200000002,80.171400000006,75.25,6095.917
50.170400000002,80.171600000006,75.34,6095.977
50.170600000002,80.171800000006,75.38,6096.04
50.170800000002,80.172000000006,75.46,6096.118
50.170900000002,80.172100000006,75.51,6096.198
50.171000000002,80.172200000006,75.61,6096.205
50.171200000002,80.172400000006,75.69,6096.233
50.171300000002,80.172500000006,75.73,6096.246
50.171500000002,80.172600000006,75.79,6096.31
50.171700000002,80.172700000006,75.82,6096.345
50.171800000002,80.172900000006,75.92,6096.403
50.171900000002,80.173100000006,75.96,6096.461
50.172000000002,80.173300000006,76,6096.475
50.172200000002,80.173400000006,76.02,6096.524
50.172300000002,80.173600000006,76.1,6096.567
50.172400000002,80.173700000006,76.16,6096.576
50.172500000002,80.173800000006,76.24,6096.653
50.172600000002,80.174000000006,76.26,6096.699
50.172800000002,80.174100000006,76.27,6096.778
50.173000000002,80.174200000006,76.31,6096.863
50.173100000002,80.174400000006,76.41,6096.872
50.173200000002,80.174500000006,76.47,6096.898
50.173300000002,80.174600000006,76.54,6096.921
50.173400000002,80.174700000006,76.58,6096.974
50.173500000002,80.174800000006,76.61,6097.045
50.173700000002,80.174900000006,76.63,6097.094
50.173800000002,80.175000000006,76.66,6097.119
50.174000000002,80.175200000006,76.67,6097.196
50.174100000002,80.175300000006,76.76,6097.235
50.174200000002,80.175400000006,76.83,6097.274
50.174400000002,80.175500000006,76.9,6097.289
50.174600000002,80.175700000006,76.97,6097.372
50.174800000002,80.175900000006,77.03,6097.467
50.174900000002,80.176100000006,77.08,6097.549
50.175100000002,80.176300000006,77.09,6097.597
50.175200000002,80.176400000006,77.12,6097.661
50.175300000002,80.176500000006,77.13,6097.708
50.175500000002,80.176700000006,77.22,6097.732
50.175700000002,80.176800000006,77.26,6097.782
50.175800000002,80.176900000006,77.3,6097.818
50.176000000002,80.177100000006,77.34,6097.853
50.176200000002,80.177300000006,77.36,6097.897
50.176300000002,80.177400000006,77.46,6097.969
50.176400000002,80.177500000006,77.5,6098.029
50.176500000002,80.177600000006,77.51,6098.105
50.176600000002,80.177800000006,77.61,6098.204
50.176700000002,80.177900000006,77.66,6098.282
50.176800000002,80.178100000006,77.68,6098.322
50.177000000002,80.178200000006,77.76,6098.344
50.177100000002,80.178400000006,77.83,6098.401
50.177200000002,80.178600000006,77.86,6098.451
50.177400000002,80.178800000006,77.87,6098.551
50.177600000002,80.178900000006,77.95,6098.553
50.177700000002,80.179100000006,77.96,6098.597
50.177800000002,80.179200000006,77.99,6098.647
50.177900000002,80.179300000006,78.08,6098.744
50.178100000002,80.179500000006,78.1,6098.837
50.178300000002,80.179700000006,78.15,6098.902
50.178400000002,80.179900000006,78.17,6098.917
50.178500000002,80.180000000006,78.19,6098.957
50.178600000002,80.180200000006,78.24,6099.003
50.178800000002,80.180300000006,78.33,6099.074
50.179000000002,80.180400000006,78.35,6099.094
50.179100000002,80.180500000006,78.37,6099.116
50.179300000002,80.180600000006,78.39,6099.14
50.179400000002,80.180800000006,78.48,6099.198
50.179500000002,80.180900000006,78.56,6099.278
50.179600000002,80.181100000006,78.58,6099.344
50.179800000002,80.181300000006,78.6,6099.38
50.179900000002,80.181500000006,78.61,6099.474
50.180000000002,80.181600000006,78.63,6099.529
50.180100000002,80.181700000006,78.71,6099.534
50.180300000002,80.181900000006,78.74,6099.614
50.180500000002,80.182000000006,78.78,6099.705
50.180600000002,80.182100000006,78.86,6099.752
50.180800000002,80.182300000006,78.88,6099.822
50.181000000002,80.182400000006,78.89,6099.877
50.181100000002,80.182500000006,78.94,6099.911
50.181200000002,80.182700000006,79.03,6099.981
50.181400000002,80.182900000006,79.11,6100.035
50.181600000002,80.183000000006,79.15,6100.038
50.181700000002,80.183200000006,79.25,6100.078
50.181900000002,80.183400000006,79.34,6100.153
50.182100000002,80.183600000006,79.39,6100.158
50.182200000002,80.183700000006,79.45,6100.203
50.182400000002,80.183800000006,79.53,6100.297
50.182600000002,80.184000000006,79.6,6100.357
50.182700000002,80.184100000006,79.62,6100.436
50.182800000002,80.184200000006,79.71,6100.496
50.182900000002,80.184400000006,79.81,6100.59
50.183000000002,80.184600000006,79.88,6100.679
50.183200000002,80.184700000006,79.98,6100.684
50.183400000002,80.184900000006,80.03,6100.701
50.183600000002,80.185000000006,80.05,6100.73
50.183800000002,80.185200000006,80.14,6100.75
50.183900000002,80.185300000006,80.24,6100.801
50.184000000002,80.185500000006,80.26,6100.862
50.184200000002,80.185600000006,80.32,6100.949
50.184400000002,80.185700000006,80.4,6101.028
50.184500000002,80.185900000006,80.49,6101.119
50.184600000002,80.186000000006,80.5,6101.199
50.184800000002,80.186100000006,80.51,6101.251
50.185000000002,80.186300000006,80.59,6101.252
50.185200000002,80.186500000006,80.65,6101.295
50.185300000002,80.186700000006,80.66,6101.391
50.185500000002,80.186900000006,80.75,6101.458
50.185700000002,80.187100000006,80.8,6101.469
50.185800000002,80.187200000006,80.81,6101.514
50.186000000002,80.187300000006,80.84,6101.534
50.186100000002,80.187400000006,80.92,6101.549
50.186200000002,80.187500000006,80.94,6101.573
50.186300000002,80.187700000006,81.01,6101.626
50.186400000002,80.187900000006,81.06,6101.725
50.186500000002,80.188000000006,81.13,6101.732
50.186700000002,80.188100000006,81.15,6101.743
50.186800000002,80.188200000006,81.21,6101.841
50.186900000002,80.188400000006,81.23,6101.892
50.187000000002,80.188600000006,81.3,6101.928
50.187100000002,80.188800000006,81.36,6101.965
50.187200000002,80.188900000006,81.45,6102.038
50.187400000002,80.189000000006,81.53,6102.06
50.187600000002,80.189100000006,81.56,6102.113
50.187700000002,80.189200000006,81.63,6102.196
50.187900000002,80.189300000006,81.71,6102.284
